YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,DataValueUnit,DataValueType,DataValue,DataValueAlt,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,GeoLocation,LocationID,DataValueTypeID,StratificationCategoryID1,StratificationID1
2016,2016,VA,Virginia,BRFSS,Oral Health,All teeth lost among adults aged >= 65 years,%,Age-adjusted Prevalence,15.5,15.5,,13.7,17.5,Overall,Overall,POINT (-78.45789046299967 37.54268067400045),51,AGEADJPREV,OVERALL,OVR
2019,2019,VA,Virginia,BRFSS,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among adults aged >= 18 years,Number,Median,1.0,1,Median frequency (50th percentile) reported with quartiles (25th & 75th percentiles),0.6,1.9,Overall,Overall,POINT (-78.45789046299967 37.54268067400045),51,MEDIAN,OVERALL,OVR
2017,2017,VA,Virginia,BRFSS,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among adults aged >= 18 years,Number,Median,1.7,1.7,Median frequency (50th percentile) reported with quartiles (25th & 75th percentiles),1.2,2.4,Overall,Overall,POINT (-78.45789046299967 37.54268067400045),51,MEDIAN,OVERALL,OVR
2016,2016,VA,Virginia,BRFSS,Oral Health,No tooth loss among adults aged 18-64 years,%,Age-adjusted Prevalence,65.4,65.4,,64,66.9,Overall,Overall,POINT (-78.45789046299967 37.54268067400045),51,AGEADJPREV,OVERALL,OVR
2011,2011,VA,Virginia,BRFSS,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among adults aged >= 18 years,Number,Median,1.1,1.1,Median frequency (50th percentile) reported with quartiles (25th & 75th percentiles),0.6,2,Overall,Overall,POINT (-78.45789046299967 37.54268067400045),51,MEDIAN,OVERALL,OVR
2020,2020,VA,Virginia,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,13.9,13.9,,12.9,15,Overall,Overall,POINT (-78.45789046299967 37.54268067400045),51,AGEADJPREV,OVERALL,OVR
2019,2019,VA,Virginia,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,%,Age-adjusted Prevalence,31.8,31.8,,30.5,33.2,Overall,Overall,POINT (-78.45789046299967 37.54268067400045),51,AGEADJPREV,OVERALL,OVR
2017,2017,VA,Virginia,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,%,Age-adjusted Prevalence,30.0,30,,28.6,31.4,Overall,Overall,POINT (-78.45789046299967 37.54268067400045),51,AGEADJPREV,OVERALL,OVR
2014,2014,VA,Virginia,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,%,Age-adjusted Prevalence,28.2,28.2,,27,29.5,Overall,Overall,POINT (-78.45789046299967 37.54268067400045),51,AGEADJPREV,OVERALL,OVR
2012,2012,VA,Virginia,BRFSS,Oral Health,No tooth loss among adults aged 18-64 years,%,Age-adjusted Prevalence,65.4,65.4,,63.8,67,Overall,Overall,POINT (-78.45789046299967 37.54268067400045),51,AGEADJPREV,OVERALL,OVR
2012,2012,VA,Virginia,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,%,Age-adjusted Prevalence,27.0,27,,25.6,28.4,Overall,Overall,POINT (-78.45789046299967 37.54268067400045),51,AGEADJPREV,OVERALL,OVR
2014,2014,VA,Virginia,BRFSS,Oral Health,All teeth lost among adults aged >= 65 years,%,Age-adjusted Prevalence,15.8,15.8,,13.9,17.8,Overall,Overall,POINT (-78.45789046299967 37.54268067400045),51,AGEADJPREV,OVERALL,OVR
2012,2012,VA,Virginia,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,18.9,18.9,,17.6,20.2,Overall,Overall,POINT (-78.45789046299967 37.54268067400045),51,AGEADJPREV,OVERALL,OVR
2021,2021,VI,Virgin Islands,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,%,Age-adjusted Prevalence,35.1,35.1,,29.1,41.6,Overall,Overall,POINT (-64.896335 18.335765),78,AGEADJPREV,OVERALL,OVR
2018,2018,VA,Virginia,BRFSS,Oral Health,All teeth lost among adults aged >= 65 years,%,Age-adjusted Prevalence,12.2,12.2,,10.8,13.8,Overall,Overall,POINT (-78.45789046299967 37.54268067400045),51,AGEADJPREV,OVERALL,OVR
2021,2021,VI,Virgin Islands,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,,,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Overall,Overall,POINT (-64.896335 18.335765),78,AGEADJPREV,OVERALL,OVR
2018,2018,VA,Virginia,BRFSS,Oral Health,Visits to dentist or dental clinic among adults aged >= 18 years,%,Age-adjusted Prevalence,71.5,71.5,,70.2,72.8,Overall,Overall,POINT (-78.45789046299967 37.54268067400045),51,AGEADJPREV,OVERALL,OVR
2015,2015,VA,Virginia,BRFSS,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among adults aged >= 18 years,Number,Median,1.0,1,Median frequency (50th percentile) reported with quartiles (25th & 75th percentiles),0.6,1.9,Overall,Overall,POINT (-78.45789046299967 37.54268067400045),51,MEDIAN,OVERALL,OVR
2018,2018,VA,Virginia,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,15.2,15.2,,14.2,16.2,Overall,Overall,POINT (-78.45789046299967 37.54268067400045),51,AGEADJPREV,OVERALL,OVR
2020,2020,VA,Virginia,BRFSS,Overarching Conditions,Prevalence of sufficient sleep among adults aged >= 18 years,%,Age-adjusted Prevalence,63.4,63.4,,62,64.9,Overall,Overall,POINT (-78.45789046299967 37.54268067400045),51,AGEADJPREV,OVERALL,OVR
2020,2020,VA,Virginia,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,%,Age-adjusted Prevalence,32.4,32.4,,31,33.8,Overall,Overall,POINT (-78.45789046299967 37.54268067400045),51,AGEADJPREV,OVERALL,OVR
2016,2016,VA,Virginia,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,15.5,15.5,,14.5,16.6,Overall,Overall,POINT (-78.45789046299967 37.54268067400045),51,AGEADJPREV,OVERALL,OVR
2013,2013,VA,Virginia,BRFSS,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among adults aged >= 18 years,Number,Median,1.4,1.4,Median frequency (50th percentile) reported with quartiles (25th & 75th percentiles),0.9,2.1,Overall,Overall,POINT (-78.45789046299967 37.54268067400045),51,MEDIAN,OVERALL,OVR
2014,2014,VA,Virginia,BRFSS,Oral Health,Visits to dentist or dental clinic among adults aged >= 18 years,%,Age-adjusted Prevalence,69.1,69.1,,67.7,70.4,Overall,Overall,POINT (-78.45789046299967 37.54268067400045),51,AGEADJPREV,OVERALL,OVR
2021,2021,VT,Vermont,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,16.1,16.1,,14.7,17.6,Overall,Overall,POINT (-72.51764079099962 43.62538123900049),50,AGEADJPREV,OVERALL,OVR
2014,2014,VI,Virgin Islands,BRFSS,Oral Health,Visits to dentist or dental clinic among adults aged >= 18 years,%,Age-adjusted Prevalence,,,No data available,,,Overall,Overall,POINT (-64.896335 18.335765),78,AGEADJPREV,OVERALL,OVR
2018,2018,VI,Virgin Islands,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,%,Age-adjusted Prevalence,,,No data available,,,Overall,Overall,POINT (-64.896335 18.335765),78,AGEADJPREV,OVERALL,OVR
2014,2014,VI,Virgin Islands,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,,,No data available,,,Overall,Overall,POINT (-64.896335 18.335765),78,AGEADJPREV,OVERALL,OVR
2018,2018,VI,Virgin Islands,BRFSS,Oral Health,Visits to dentist or dental clinic among adults aged >= 18 years,%,Age-adjusted Prevalence,,,No data available,,,Overall,Overall,POINT (-64.896335 18.335765),78,AGEADJPREV,OVERALL,OVR
2012,2012,VI,Virgin Islands,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,,,No data available,,,Overall,Overall,POINT (-64.896335 18.335765),78,AGEADJPREV,OVERALL,OVR
2017,2017,VI,Virgin Islands,BRFSS,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among adults aged >= 18 years,Number,Median,,,No data available,,,Overall,Overall,POINT (-64.896335 18.335765),78,MEDIAN,OVERALL,OVR
2014,2014,VI,Virgin Islands,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,%,Age-adjusted Prevalence,,,No data available,,,Overall,Overall,POINT (-64.896335 18.335765),78,AGEADJPREV,OVERALL,OVR
2016,2016,VI,Virgin Islands,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,%,Age-adjusted Prevalence,32.5,32.5,,28.4,37,Overall,Overall,POINT (-64.896335 18.335765),78,AGEADJPREV,OVERALL,OVR
2020,2020,VI,Virgin Islands,BRFSS,Oral Health,No tooth loss among adults aged 18-64 years,%,Age-adjusted Prevalence,,,No data available,,,Overall,Overall,POINT (-64.896335 18.335765),78,AGEADJPREV,OVERALL,OVR
2016,2016,VI,Virgin Islands,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,6.2,6.2,,4.2,9.1,Overall,Overall,POINT (-64.896335 18.335765),78,AGEADJPREV,OVERALL,OVR
2018,2018,VI,Virgin Islands,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,,,No data available,,,Overall,Overall,POINT (-64.896335 18.335765),78,AGEADJPREV,OVERALL,OVR
2019,2019,VI,Virgin Islands,BRFSS,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among adults aged >= 18 years,Number,Median,,,No data available,,,Overall,Overall,POINT (-64.896335 18.335765),78,MEDIAN,OVERALL,OVR
2016,2016,VI,Virgin Islands,BRFSS,Oral Health,Visits to dentist or dental clinic among adults aged >= 18 years,%,Age-adjusted Prevalence,50.4,50.4,,45.7,55,Overall,Overall,POINT (-64.896335 18.335765),78,AGEADJPREV,OVERALL,OVR
2021,2021,VT,Vermont,BRFSS,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among adults aged >= 18 years,Number,Median,1.9,1.9,Median frequency (50th percentile) reported with quartiles (25th & 75th percentiles),1.3,2.6,Overall,Overall,POINT (-72.51764079099962 43.62538123900049),50,MEDIAN,OVERALL,OVR
2012,2012,VI,Virgin Islands,BRFSS,Oral Health,All teeth lost among adults aged >= 65 years,%,Age-adjusted Prevalence,,,No data available,,,Overall,Overall,POINT (-64.896335 18.335765),78,AGEADJPREV,OVERALL,OVR
2016,2016,VI,Virgin Islands,BRFSS,Oral Health,All teeth lost among adults aged >= 65 years,%,Age-adjusted Prevalence,18.0,18,,11.5,26.9,Overall,Overall,POINT (-64.896335 18.335765),78,AGEADJPREV,OVERALL,OVR
2012,2012,VI,Virgin Islands,BRFSS,Oral Health,No tooth loss among adults aged 18-64 years,%,Age-adjusted Prevalence,,,No data available,,,Overall,Overall,POINT (-64.896335 18.335765),78,AGEADJPREV,OVERALL,OVR
2016,2016,VI,Virgin Islands,BRFSS,Oral Health,No tooth loss among adults aged 18-64 years,%,Age-adjusted Prevalence,47.9,47.9,,42.8,53,Overall,Overall,POINT (-64.896335 18.335765),78,AGEADJPREV,OVERALL,OVR
2012,2012,VI,Virgin Islands,BRFSS,Oral Health,Visits to dentist or dental clinic among adults aged >= 18 years,%,Age-adjusted Prevalence,,,No data available,,,Overall,Overall,POINT (-64.896335 18.335765),78,AGEADJPREV,OVERALL,OVR
2012,2012,VI,Virgin Islands,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,%,Age-adjusted Prevalence,,,No data available,,,Overall,Overall,POINT (-64.896335 18.335765),78,AGEADJPREV,OVERALL,OVR
2015,2015,VI,Virgin Islands,BRFSS,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among adults aged >= 18 years,Number,Median,,,No data available,,,Overall,Overall,POINT (-64.896335 18.335765),78,MEDIAN,OVERALL,OVR
2021,2021,VT,Vermont,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,%,Age-adjusted Prevalence,29.4,29.4,,27.6,31.2,Overall,Overall,POINT (-72.51764079099962 43.62538123900049),50,AGEADJPREV,OVERALL,OVR
2020,2020,VI,Virgin Islands,BRFSS,Oral Health,All teeth lost among adults aged >= 65 years,%,Age-adjusted Prevalence,,,No data available,,,Overall,Overall,POINT (-64.896335 18.335765),78,AGEADJPREV,OVERALL,OVR
2020,2020,VI,Virgin Islands,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,%,Age-adjusted Prevalence,,,No data available,,,Overall,Overall,POINT (-64.896335 18.335765),78,AGEADJPREV,OVERALL,OVR
2011,2011,VI,Virgin Islands,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,,,No data available,,,Overall,Overall,POINT (-64.896335 18.335765),78,AGEADJPREV,OVERALL,OVR
2020,2020,VI,Virgin Islands,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,,,No data available,,,Overall,Overall,POINT (-64.896335 18.335765),78,AGEADJPREV,OVERALL,OVR
2014,2014,VI,Virgin Islands,BRFSS,Oral Health,No tooth loss among adults aged 18-64 years,%,Age-adjusted Prevalence,,,No data available,,,Overall,Overall,POINT (-64.896335 18.335765),78,AGEADJPREV,OVERALL,OVR
2017,2017,VI,Virgin Islands,BRFSS,Overarching Conditions,Prevalence of sufficient sleep among adults aged >= 18 years,%,Age-adjusted Prevalence,,,No data available,,,Overall,Overall,POINT (-64.896335 18.335765),78,AGEADJPREV,OVERALL,OVR
2017,2017,VI,Virgin Islands,BRFSS,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among adults aged >= 18 years,Number,Median,,,No data available,,,Overall,Overall,POINT (-64.896335 18.335765),78,MEDIAN,OVERALL,OVR
2012,2012,VI,Virgin Islands,BRFSS,Overarching Conditions,Prevalence of sufficient sleep among adults aged >= 18 years,%,Age-adjusted Prevalence,,,No data available,,,Overall,Overall,POINT (-64.896335 18.335765),78,AGEADJPREV,OVERALL,OVR
2013,2013,VI,Virgin Islands,BRFSS,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among adults aged >= 18 years,Number,Median,,,No data available,,,Overall,Overall,POINT (-64.896335 18.335765),78,MEDIAN,OVERALL,OVR
2014,2014,VI,Virgin Islands,BRFSS,Overarching Conditions,Prevalence of sufficient sleep among adults aged >= 18 years,%,Age-adjusted Prevalence,,,No data available,,,Overall,Overall,POINT (-64.896335 18.335765),78,AGEADJPREV,OVERALL,OVR
2020,2020,VI,Virgin Islands,BRFSS,Overarching Conditions,Prevalence of sufficient sleep among adults aged >= 18 years,%,Age-adjusted Prevalence,,,No data available,,,Overall,Overall,POINT (-64.896335 18.335765),78,AGEADJPREV,OVERALL,OVR
2011,2011,VI,Virgin Islands,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,%,Age-adjusted Prevalence,,,No data available,,,Overall,Overall,POINT (-64.896335 18.335765),78,AGEADJPREV,OVERALL,OVR
2015,2015,VI,Virgin Islands,BRFSS,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among adults aged >= 18 years,Number,Median,,,No data available,,,Overall,Overall,POINT (-64.896335 18.335765),78,MEDIAN,OVERALL,OVR
2018,2018,VI,Virgin Islands,BRFSS,Oral Health,All teeth lost among adults aged >= 65 years,%,Age-adjusted Prevalence,,,No data available,,,Overall,Overall,POINT (-64.896335 18.335765),78,AGEADJPREV,OVERALL,OVR
2020,2020,VI,Virgin Islands,BRFSS,Oral Health,Visits to dentist or dental clinic among adults aged >= 18 years,%,Age-adjusted Prevalence,,,No data available,,,Overall,Overall,POINT (-64.896335 18.335765),78,AGEADJPREV,OVERALL,OVR
2019,2019,VI,Virgin Islands,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,%,Age-adjusted Prevalence,,,No data available,,,Overall,Overall,POINT (-64.896335 18.335765),78,AGEADJPREV,OVERALL,OVR
2017,2017,VI,Virgin Islands,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,%,Age-adjusted Prevalence,,,No data available,,,Overall,Overall,POINT (-64.896335 18.335765),78,AGEADJPREV,OVERALL,OVR
2011,2011,VI,Virgin Islands,BRFSS,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among adults aged >= 18 years,Number,Median,,,No data available,,,Overall,Overall,POINT (-64.896335 18.335765),78,MEDIAN,OVERALL,OVR
2015,2015,VI,Virgin Islands,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,%,Age-adjusted Prevalence,,,No data available,,,Overall,Overall,POINT (-64.896335 18.335765),78,AGEADJPREV,OVERALL,OVR
2019,2019,VI,Virgin Islands,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,,,No data available,,,Overall,Overall,POINT (-64.896335 18.335765),78,AGEADJPREV,OVERALL,OVR
2013,2013,VI,Virgin Islands,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,,,No data available,,,Overall,Overall,POINT (-64.896335 18.335765),78,AGEADJPREV,OVERALL,OVR
2013,2013,VI,Virgin Islands,BRFSS,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among adults aged >= 18 years,Number,Median,,,No data available,,,Overall,Overall,POINT (-64.896335 18.335765),78,MEDIAN,OVERALL,OVR
2014,2014,WY,Wyoming,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,19.9,19.9,,18,22,Overall,Overall,POINT (-108.10983035299967 43.23554134300048),56,AGEADJPREV,OVERALL,OVR
2011,2011,VI,Virgin Islands,BRFSS,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among adults aged >= 18 years,Number,Median,,,No data available,,,Overall,Overall,POINT (-64.896335 18.335765),78,MEDIAN,OVERALL,OVR
2021,2021,VT,Vermont,BRFSS,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among adults aged >= 18 years,Number,Median,1.1,1.1,Median frequency (50th percentile) reported with quartiles (25th & 75th percentiles),0.6,2,Overall,Overall,POINT (-72.51764079099962 43.62538123900049),50,MEDIAN,OVERALL,OVR
2013,2013,VI,Virgin Islands,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,%,Age-adjusted Prevalence,,,No data available,,,Overall,Overall,POINT (-64.896335 18.335765),78,AGEADJPREV,OVERALL,OVR
2018,2018,VI,Virgin Islands,BRFSS,Overarching Conditions,Prevalence of sufficient sleep among adults aged >= 18 years,%,Age-adjusted Prevalence,,,No data available,,,Overall,Overall,POINT (-64.896335 18.335765),78,AGEADJPREV,OVERALL,OVR
2015,2015,VI,Virgin Islands,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,,,No data available,,,Overall,Overall,POINT (-64.896335 18.335765),78,AGEADJPREV,OVERALL,OVR
2016,2016,VI,Virgin Islands,BRFSS,Overarching Conditions,Prevalence of sufficient sleep among adults aged >= 18 years,%,Age-adjusted Prevalence,55.7,55.7,,51,60.4,Overall,Overall,POINT (-64.896335 18.335765),78,AGEADJPREV,OVERALL,OVR
2019,2019,VI,Virgin Islands,BRFSS,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among adults aged >= 18 years,Number,Median,,,No data available,,,Overall,Overall,POINT (-64.896335 18.335765),78,MEDIAN,OVERALL,OVR
2018,2018,VI,Virgin Islands,BRFSS,Oral Health,No tooth loss among adults aged 18-64 years,%,Age-adjusted Prevalence,,,No data available,,,Overall,Overall,POINT (-64.896335 18.335765),78,AGEADJPREV,OVERALL,OVR
2013,2013,VI,Virgin Islands,BRFSS,Overarching Conditions,Prevalence of sufficient sleep among adults aged >= 18 years,%,Age-adjusted Prevalence,,,No data available,,,Overall,Overall,POINT (-64.896335 18.335765),78,AGEADJPREV,OVERALL,OVR
2017,2017,VI,Virgin Islands,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,,,No data available,,,Overall,Overall,POINT (-64.896335 18.335765),78,AGEADJPREV,OVERALL,OVR
